Team,Year,Date,Round_Num,Round_Num_Full,Own_MoSHBODS_Rating_Off,Own_MoSHBODS_Rating_Def,Own_MoSHBODS_Rating_Comb,Own_MoSHBODS_Rating_After_Game_Off,Own_MoSHBODS_Rating_After_Game_Def,Own_MoSHBODS_Rating_After_Game_Comb
Carlton,1898,27/8/1898,15,R15,-0.433406765,-0.254690593,-0.688097358,-0.475112117,-0.345780278,-0.820892395
St Kilda,1898,27/8/1898,15,R15,-0.483611877,-1.203202592,-1.686814469,-0.468815303,-1.300870609,-1.769685912
Collingwood,1898,27/8/1898,15,R15,0.303701251,0.449461476,0.753162728,0.401369269,0.434664902,0.836034171
Sydney,1898,27/8/1898,15,R15,-0.10805696,-0.030678709,-0.138735669,-0.128661817,-0.062446951,-0.191108768
Fitzroy,1898,27/8/1898,15,R15,0.061204551,0.247521488,0.308726039,0.092972793,0.268126345,0.361099138
Geelong,1898,27/8/1898,15,R15,0.301421916,0.307334972,0.608756888,0.38591411,0.352349082,0.738263193
Melbourne,1898,27/8/1898,15,R15,-0.02246368,0.018754484,-0.003709196,-0.06747779,-0.06573771,-0.1332155
Fitzroy,1898,3/9/1898,16,R16,0.092972793,0.268126345,0.361099138,0.222493836,0.321865378,0.544359214
Carlton,1898,3/9/1898,16,R16,-0.475112117,-0.345780278,-0.820892395,-0.528851151,-0.475301321,-1.004152471
Collingwood,1898,3/9/1898,16,R16,0.401369269,0.434664902,0.836034171,0.408523415,0.456146321,0.864669736
Geelong,1898,3/9/1898,16,R16,0.38591411,0.352349082,0.738263193,0.364432691,0.345194936,0.709627627
Sydney,1898,3/9/1898,16,R16,-0.128661817,-0.062446951,-0.191108768,-0.141230226,-0.039373987,-0.180604213
Essendon,1898,3/9/1898,16,R16,0.589552639,0.389953435,0.979506073,0.566479674,0.402521844,0.969001518
St Kilda,1898,3/9/1898,16,R16,-0.468815303,-1.300870609,-1.769685912,-0.497853505,-1.204839679,-1.702693183
Melbourne,1898,3/9/1898,16,R16,-0.06747779,-0.06573771,-0.1332155,-0.16350872,-0.036699508,-0.200208229
Sydney,1898,10/9/1898,17,R17,-0.141230226,-0.039373987,-0.180604213,-0.134512784,-0.015869202,-0.150381986
Carlton,1898,10/9/1898,17,R17,-0.528851151,-0.475301321,-1.004152471,-0.552355935,-0.482018763,-1.034374698
Collingwood,1898,10/9/1898,17,R17,0.408523415,0.456146321,0.864669736,0.428878332,0.416616093,0.845494425
Melbourne,1898,10/9/1898,17,R17,-0.16350872,-0.036699508,-0.200208229,-0.123978492,-0.057054426,-0.181032917
Fitzroy,1898,10/9/1898,17,R17,0.222493836,0.321865378,0.544359214,0.279131291,0.407866128,0.686997419
Essendon,1898,10/9/1898,17,R17,0.566479674,0.402521844,0.969001518,0.480478925,0.345884389,0.826363314
Geelong,1898,10/9/1898,17,R17,0.364432691,0.345194936,0.709627627,0.438438963,0.330818595,0.769257558
St Kilda,1898,10/9/1898,17,R17,-0.497853505,-1.204839679,-1.702693183,-0.483477164,-1.278845951,-1.762323115
Fitzroy,1898,17/9/1898,18,SF,0.279131291,0.407866128,0.686997419,0.250683051,0.500449229,0.75113228
Collingwood,1898,17/9/1898,18,SF,0.428878332,0.416616093,0.845494425,0.336295231,0.445064333,0.781359564
Fitzroy,1898,24/9/1898,19,GF,0.250683051,0.500449229,0.75113228,0.251988638,0.558794885,0.810783524
Essendon,1898,24/9/1898,19,GF,0.480478925,0.345884389,0.826363314,0.422133269,0.344578801,0.76671207
Sydney,1899,13/5/1899,1,R1,-0.084723038,-0.009995236,-0.094718274,0.073602275,0.051254418,0.124856693
Carlton,1899,13/5/1899,1,R1,-0.347902048,-0.303600096,-0.651502145,-0.409151702,-0.46192541,-0.871077112
Geelong,1899,13/5/1899,1,R1,0.276151307,0.208366489,0.484517796,0.302943941,0.235313503,0.538257444
Collingwood,1899,13/5/1899,1,R1,0.211815955,0.280324304,0.492140259,0.184868941,0.25353167,0.438400611
Fitzroy,1899,13/5/1899,1,R1,0.158715346,0.351957629,0.510672975,0.216764508,0.451152107,0.667916615
Essendon,1899,13/5/1899,1,R1,0.265881146,0.217033371,0.482914517,0.166686668,0.15898421,0.325670877
Melbourne,1899,13/5/1899,1,R1,-0.078088002,-0.035935798,-0.1140238,0.269365411,0.024229445,0.293594856
St Kilda,1899,13/5/1899,1,R1,-0.304518672,-0.805482657,-1.110001328,-0.364683915,-1.152936069,-1.517619984
Carlton,1899,20/5/1899,2,R2,-0.409151702,-0.46192541,-0.871077112,-0.46527297,-0.347226774,-0.812499744
Geelong,1899,20/5/1899,2,R2,0.302943941,0.235313503,0.538257444,0.188245305,0.291434771,0.479680076
Collingwood,1899,20/5/1899,2,R2,0.184868941,0.25353167,0.438400611,0.065555943,0.156205348,0.221761291
Melbourne,1899,20/5/1899,2,R2,0.269365411,0.024229445,0.293594856,0.366691733,0.143542443,0.510234176
St Kilda,1899,20/5/1899,2,R2,-0.364683915,-1.152936069,-1.517619984,-0.417937789,-1.174318883,-1.592256672
Essendon,1899,20/5/1899,2,R2,0.166686668,0.15898421,0.325670877,0.188069481,0.212238084,0.400307565
Sydney,1899,20/5/1899,2,R2,0.073602275,0.051254418,0.124856693,0.103122104,0.071568911,0.174691014
Fitzroy,1899,20/5/1899,2,R2,0.216764508,0.451152107,0.667916615,0.196450015,0.421632279,0.618082293
Collingwood,1899,24/5/1899,3,R3,0.065555943,0.156205348,0.221761291,0.092392241,0.17272868,0.265120922
St Kilda,1899,24/5/1899,3,R3,-0.417937789,-1.174318883,-1.592256672,-0.434461121,-1.201155182,-1.635616303
Carlton,1899,24/5/1899,3,R3,-0.46527297,-0.347226774,-0.812499744,-0.522398708,-0.303215308,-0.825614016
Melbourne,1899,24/5/1899,3,R3,0.366691733,0.143542443,0.510234176,0.322680267,0.200668181,0.523348448
Essendon,1899,24/5/1899,3,R3,0.188069481,0.212238084,0.400307565,0.095975865,0.282048782,0.378024647
Sydney,1899,24/5/1899,3,R3,0.103122104,0.071568911,0.174691014,0.033311405,0.163662527,0.196973932
Geelong,1899,24/5/1899,3,R3,0.188245305,0.291434771,0.479680076,0.097958157,0.29390199,0.391860146
Fitzroy,1899,24/5/1899,3,R3,0.196450015,0.421632279,0.618082293,0.193982796,0.511919427,0.705902224
Essendon,1899,27/5/1899,4,R4,0.095975865,0.282048782,0.378024647,0.096481539,0.31532451,0.411806049
Carlton,1899,27/5/1899,4,R4,-0.522398708,-0.303215308,-0.825614016,-0.555674436,-0.303720982,-0.859395418
Sydney,1899,27/5/1899,4,R4,0.033311405,0.163662527,0.196973932,-0.03630936,0.161049304,0.124739943
Collingwood,1899,27/5/1899,4,R4,0.092392241,0.17272868,0.265120922,0.095005465,0.242349445,0.33735491
Fitzroy,1899,27/5/1899,4,R4,0.193982796,0.511919427,0.705902224,0.146294543,0.467133706,0.61342825
St Kilda,1899,27/5/1899,4,R4,-0.434461121,-1.201155182,-1.635616303,-0.3896754,-1.153466929,-1.543142329
Melbourne,1899,27/5/1899,4,R4,0.322680267,0.200668181,0.523348448,0.291437593,0.25126173,0.542699324
Geelong,1899,27/5/1899,4,R4,0.097958157,0.29390199,0.391860146,0.047364607,0.325144664,0.372509271
Carlton,1899,3/6/1899,5,R5,-0.555674436,-0.303720982,-0.859395418,-0.569984464,-0.318897175,-0.888881638
Collingwood,1899,3/6/1899,5,R5,0.095005465,0.242349445,0.33735491,0.110181657,0.256659473,0.366841131
Geelong,1899,3/6/1899,5,R5,0.047364607,0.325144664,0.372509271,0.043758998,0.350884177,0.394643175
Essendon,1899,3/6/1899,5,R5,0.096481539,0.31532451,0.411806049,0.070742026,0.318930119,0.389672145
Melbourne,1899,3/6/1899,5,R5,0.291437593,0.25126173,0.542699324,0.30936734,0.291365986,0.600733326
Fitzroy,1899,3/6/1899,5,R5,0.146294543,0.467133706,0.61342825,0.106190288,0.44920396,0.555394247
St Kilda,1899,3/6/1899,5,R5,-0.3896754,-1.153466929,-1.543142329,-0.344343282,-1.146745593,-1.491088875
Sydney,1899,3/6/1899,5,R5,-0.03630936,0.161049304,0.124739943,-0.043030696,0.115717185,0.072686489
St Kilda,1899,10/6/1899,6,R6,-0.344343282,-1.146745593,-1.491088875,-0.378735605,-1.070493727,-1.449229332
Carlton,1899,10/6/1899,6,R6,-0.569984464,-0.318897175,-0.888881638,-0.64623633,-0.284504851,-0.930741181
Collingwood,1899,10/6/1899,6,R6,0.110181657,0.256659473,0.366841131,0.057608829,0.265444494,0.323053323
Fitzroy,1899,10/6/1899,6,R6,0.106190288,0.44920396,0.555394247,0.097405267,0.501776788,0.599182055
Essendon,1899,10/6/1899,6,R6,0.070742026,0.318930119,0.389672145,0.042812934,0.354489723,0.397302657
Melbourne,1899,10/6/1899,6,R6,0.30936734,0.291365986,0.600733326,0.273807736,0.319295078,0.593102814
Sydney,1899,10/6/1899,6,R6,-0.043030696,0.115717185,0.072686489,-0.04140803,0.199504004,0.158095975
Geelong,1899,10/6/1899,6,R6,0.043758998,0.350884177,0.394643175,-0.040027822,0.349261511,0.309233689
Fitzroy,1899,17/6/1899,7,R7,0.097405267,0.501776788,0.599182055,0.113563158,0.475133378,0.588696536
Carlton,1899,17/6/1899,7,R7,-0.64623633,-0.284504851,-0.930741181,-0.61959292,-0.300662742,-0.920255662
Collingwood,1899,17/6/1899,7,R7,0.057608829,0.265444494,0.323053323,0.118228328,0.290281862,0.40851019
Essendon,1899,17/6/1899,7,R7,0.042812934,0.354489723,0.397302657,0.017975566,0.293870225,0.311845791
St Kilda,1899,17/6/1899,7,R7,-0.378735605,-1.070493727,-1.449229332,-0.306408327,-1.07109258,-1.377500906
Geelong,1899,17/6/1899,7,R7,-0.040027822,0.349261511,0.309233689,-0.039428969,0.276934233,0.237505264
Melbourne,1899,17/6/1899,7,R7,0.273807736,0.319295078,0.593102814,0.295749318,0.286355951,0.582105269
Sydney,1899,17/6/1899,7,R7,-0.04140803,0.199504004,0.158095975,-0.008468903,0.177562422,0.169093519
Carlton,1899,24/6/1899,8,R8,-0.61959292,-0.300662742,-0.920255662,-0.608889418,-0.18325158,-0.792140998
Sydney,1899,24/6/1899,8,R8,-0.008468903,0.177562422,0.169093519,-0.125880065,0.16685892,0.040978855
Collingwood,1899,24/6/1899,8,R8,0.118228328,0.290281862,0.40851019,0.078789138,0.212418742,0.29120788
Geelong,1899,24/6/1899,8,R8,-0.039428969,0.276934233,0.237505264,0.038434151,0.316373423,0.354807574
Essendon,1899,24/6/1899,8,R8,0.017975566,0.293870225,0.311845791,0.108432801,0.239908725,0.348341526
Fitzroy,1899,24/6/1899,8,R8,0.113563158,0.475133378,0.588696536,0.167524658,0.384676143,0.5522008
St Kilda,1899,24/6/1899,8,R8,-0.306408327,-1.07109258,-1.377500906,-0.301363469,-0.956676025,-1.258039494
Melbourne,1899,24/6/1899,8,R8,0.295749318,0.286355951,0.582105269,0.181332763,0.281311093,0.462643856
Geelong,1899,8/7/1899,9,R9,0.038434151,0.316373423,0.354807574,0.07732926,0.282579147,0.359908406
Carlton,1899,8/7/1899,9,R9,-0.608889418,-0.18325158,-0.792140998,-0.575095142,-0.222146688,-0.79724183
Melbourne,1899,8/7/1899,9,R9,0.181332763,0.281311093,0.462643856,0.113797623,0.330837955,0.444635578
Collingwood,1899,8/7/1899,9,R9,0.078789138,0.212418742,0.29120788,0.029262277,0.279953881,0.309216157
Essendon,1899,8/7/1899,9,R9,0.108432801,0.239908725,0.348341526,0.191763515,0.311047794,0.50281131
St Kilda,1899,8/7/1899,9,R9,-0.301363469,-0.956676025,-1.258039494,-0.372502538,-1.040006739,-1.412509277
Fitzroy,1899,8/7/1899,9,R9,0.167524658,0.384676143,0.5522008,0.215147691,0.379643667,0.594791357
Sydney,1899,8/7/1899,9,R9,-0.125880065,0.16685892,0.040978855,-0.120847589,0.119235887,-0.001611702
Melbourne,1899,15/7/1899,10,R10,0.113797623,0.330837955,0.444635578,0.139021614,0.318892827,0.457914441
Carlton,1899,15/7/1899,10,R10,-0.575095142,-0.222146688,-0.79724183,-0.563150014,-0.247370679,-0.810520693
St Kilda,1899,15/7/1899,10,R10,-0.372502538,-1.040006739,-1.412509277,-0.401209274,-1.13073337,-1.531942644
Collingwood,1899,15/7/1899,10,R10,0.029262277,0.279953881,0.309216157,0.119988907,0.308660617,0.428649524
Sydney,1899,15/7/1899,10,R10,-0.120847589,0.119235887,-0.001611702,-0.117838745,0.086906252,-0.030932493
Essendon,1899,15/7/1899,10,R10,0.191763515,0.311047794,0.50281131,0.22409315,0.308038951,0.532132101
Fitzroy,1899,15/7/1899,10,R10,0.215147691,0.379643667,0.594791357,0.161840415,0.296631948,0.458472363
Geelong,1899,15/7/1899,10,R10,0.07732926,0.282579147,0.359908406,0.160340978,0.335886423,0.496227401
Carlton,1899,22/7/1899,11,R11,-0.563150014,-0.247370679,-0.810520693,-0.533212608,-0.263080459,-0.796293067
Essendon,1899,22/7/1899,11,R11,0.22409315,0.308038951,0.532132101,0.23980293,0.278101545,0.517904475
Collingwood,1899,22/7/1899,11,R11,0.119988907,0.308660617,0.428649524,0.118362698,0.290288023,0.408650721
Sydney,1899,22/7/1899,11,R11,-0.117838745,0.086906252,-0.030932493,-0.099466151,0.088532461,-0.01093369
St Kilda,1899,22/7/1899,11,R11,-0.401209274,-1.13073337,-1.531942644,-0.377054864,-1.160038386,-1.53709325
Fitzroy,1899,22/7/1899,11,R11,0.161840415,0.296631948,0.458472363,0.191145431,0.272477538,0.463622969
Geelong,1899,22/7/1899,11,R11,0.160340978,0.335886423,0.496227401,0.14585768,0.340842407,0.486700087
Melbourne,1899,22/7/1899,11,R11,0.139021614,0.318892827,0.457914441,0.13406563,0.333376125,0.467441755
Collingwood,1899,29/7/1899,12,R12,0.118362698,0.290288023,0.408650721,0.121907685,0.28052865,0.402436336
Carlton,1899,29/7/1899,12,R12,-0.533212608,-0.263080459,-0.796293067,-0.523453235,-0.266625447,-0.790078682
Essendon,1899,29/7/1899,12,R12,0.23980293,0.278101545,0.517904475,0.298653789,0.257196196,0.555849985
Geelong,1899,29/7/1899,12,R12,0.14585768,0.340842407,0.486700087,0.166763029,0.281991548,0.448754577
Fitzroy,1899,29/7/1899,12,R12,0.191145431,0.272477538,0.463622969,0.184122475,0.264252811,0.448375287
Melbourne,1899,29/7/1899,12,R12,0.13406563,0.333376125,0.467441755,0.142290357,0.340399081,0.482689438
Sydney,1899,29/7/1899,12,R12,-0.099466151,0.088532461,-0.01093369,-0.131199679,0.093952593,-0.037247086
St Kilda,1899,29/7/1899,12,R12,-0.377054864,-1.160038386,-1.53709325,-0.382474996,-1.128304858,-1.510779854
Carlton,1899,5/8/1899,13,R13,-0.523453235,-0.266625447,-0.790078682,-0.531933307,-0.175674397,-0.707607704
St Kilda,1899,5/8/1899,13,R13,-0.382474996,-1.128304858,-1.510779854,-0.473426046,-1.119824786,-1.593250832
Fitzroy,1899,5/8/1899,13,R13,0.184122475,0.264252811,0.448375287,0.149874242,0.259261986,0.409136227
Collingwood,1899,5/8/1899,13,R13,0.121907685,0.28052865,0.402436336,0.126898511,0.314776884,0.441675395
Melbourne,1899,5/8/1899,13,R13,0.142290357,0.340399081,0.482689438,0.112465609,0.337960741,0.45042635
Essendon,1899,5/8/1899,13,R13,0.298653789,0.257196196,0.555849985,0.301092129,0.287020944,0.588113072
Geelong,1899,5/8/1899,13,R13,0.166763029,0.281991548,0.448754577,0.20595871,0.264397574,0.470356284
Sydney,1899,5/8/1899,13,R13,-0.131199679,0.093952593,-0.037247086,-0.113605705,0.054756912,-0.058848794
Carlton,1899,12/8/1899,14,R14,-0.531933307,-0.175674397,-0.707607704,-0.549899432,-0.159004379,-0.708903811
Fitzroy,1899,12/8/1899,14,R14,0.149874242,0.259261986,0.409136227,0.133204224,0.277228111,0.410432335
Essendon,1899,12/8/1899,14,R14,0.301092129,0.287020944,0.588113072,0.275760647,0.2549369,0.530697547
Collingwood,1899,12/8/1899,14,R14,0.126898511,0.314776884,0.441675395,0.158982555,0.340108366,0.499090921
Geelong,1899,12/8/1899,14,R14,0.20595871,0.264397574,0.470356284,0.366728898,0.318352729,0.685081627
St Kilda,1899,12/8/1899,14,R14,-0.473426046,-1.119824786,-1.593250832,-0.5273812,-1.280594974,-1.807976174
Sydney,1899,12/8/1899,14,R14,-0.113605705,0.054756912,-0.058848794,-0.035684869,0.059146346,0.023461478
Melbourne,1899,12/8/1899,14,R14,0.112465609,0.337960741,0.45042635,0.108076174,0.260039905,0.368116079
Fitzroy,1899,26/8/1899,15,R15,0.133204224,0.277228111,0.410432335,0.125863552,0.231040405,0.356903957
Carlton,1899,26/8/1899,15,R15,-0.549899432,-0.159004379,-0.708903811,-0.503711726,-0.151663707,-0.655375433
Melbourne,1899,26/8/1899,15,R15,0.108076174,0.260039905,0.368116079,0.087292113,0.233560249,0.320852361
Collingwood,1899,26/8/1899,15,R15,0.158982555,0.340108366,0.499090921,0.185462211,0.360892427,0.546354639
Essendon,1899,26/8/1899,15,R15,0.275760647,0.2549369,0.530697547,0.422021843,0.24784394,0.669865783
St Kilda,1899,26/8/1899,15,R15,-0.5273812,-1.280594974,-1.807976174,-0.520288241,-1.42685617,-1.947144411
Geelong,1899,26/8/1899,15,R15,0.366728898,0.318352729,0.685081627,0.331878549,0.291998887,0.623877436
Sydney,1899,26/8/1899,15,R15,-0.035684869,0.059146346,0.023461478,-0.009331028,0.093996696,0.084665668
Collingwood,1899,2/9/1899,16,R16,0.185462211,0.360892427,0.546354639,0.154937492,0.360532015,0.515469507
Carlton,1899,2/9/1899,16,R16,-0.503711726,-0.151663707,-0.655375433,-0.503351313,-0.121138987,-0.624490301
Essendon,1899,2/9/1899,16,R16,0.422021843,0.24784394,0.669865783,0.44045003,0.212845724,0.653295754
Geelong,1899,2/9/1899,16,R16,0.331878549,0.291998887,0.623877436,0.366876765,0.2735707,0.640447466
Fitzroy,1899,2/9/1899,16,R16,0.125863552,0.231040405,0.356903957,0.139768296,0.327350732,0.467119028
Melbourne,1899,2/9/1899,16,R16,0.087292113,0.233560249,0.320852361,-0.009018214,0.219655504,0.21063729
St Kilda,1899,2/9/1899,16,R16,-0.520288241,-1.42685617,-1.947144411,-0.541953765,-1.430488225,-1.97244199
Sydney,1899,2/9/1899,16,R16,-0.009331028,0.093996696,0.084665668,-0.005698973,0.11566222,0.109963247
Carlton,1899,9/9/1899,17,R17,-0.503351313,-0.121138987,-0.624490301,-0.466664731,-0.044767567,-0.511432297
Melbourne,1899,9/9/1899,17,R17,-0.009018214,0.219655504,0.21063729,-0.085389635,0.182968922,0.097579286
Collingwood,1899,9/9/1899,17,R17,0.154937492,0.360532015,0.515469507,0.140040513,0.323099813,0.463140326
Fitzroy,1899,9/9/1899,17,R17,0.139768296,0.327350732,0.467119028,0.177200498,0.342247711,0.519448209
Sydney,1899,9/9/1899,17,R17,-0.005698973,0.11566222,0.109963247,-0.007779657,0.226675292,0.218895635
Essendon,1899,9/9/1899,17,R17,0.44045003,0.212845724,0.653295754,0.329436958,0.214926407,0.544363366
Geelong,1899,9/9/1899,17,R17,0.366876765,0.2735707,0.640447466,0.583872833,0.322978656,0.906851489
St Kilda,1899,9/9/1899,17,R17,-0.541953765,-1.430488225,-1.97244199,-0.591361721,-1.647484292,-2.238846013
Fitzroy,1899,16/9/1899,18,GF,0.177200498,0.342247711,0.519448209,0.158235017,0.349353406,0.507588423
Sydney,1899,16/9/1899,18,GF,-0.007779657,0.226675292,0.218895635,-0.014885351,0.245640772,0.230755421
Carlton,1900,5/05/1900,1,R1,-0.293929341,-0.028196905,-0.322126246,-0.33918939,0.007611542,-0.331577848
Geelong,1900,5/05/1900,1,R1,0.367753004,0.203428494,0.571181498,0.331944556,0.248688544,0.5806331
Collingwood,1900,5/05/1900,1,R1,0.088204685,0.203504805,0.29170949,0.20831799,0.134690824,0.343008814
Fitzroy,1900,5/05/1900,1,R1,0.099664515,0.220040662,0.319705177,0.168478496,0.099927357,0.268405853
Essendon,1900,5/05/1900,1,R1,0.207496264,0.135371656,0.342867919,0.388596306,0.214835077,0.603431382
Sydney,1900,5/05/1900,1,R1,-0.009375556,0.154717135,0.145341579,-0.088838977,-0.026382907,-0.115221884
St Kilda,1900,5/05/1900,1,R1,-0.372469889,-1.037669958,-1.410139848,-0.175699143,-1.064246221,-1.239945364
Melbourne,1900,5/05/1900,1,R1,-0.053782764,0.115243195,0.061460431,-0.027206502,-0.081527551,-0.108734053
Fitzroy,1900,12/05/1900,2,R2,0.168478496,0.099927357,0.268405853,0.135768031,0.175223026,0.310991057
Carlton,1900,12/05/1900,2,R2,-0.33918939,0.007611542,-0.331577848,-0.41448506,0.040322008,-0.374163052
Geelong,1900,12/05/1900,2,R2,0.331944556,0.248688544,0.5806331,0.414812162,0.267064702,0.681876864
Collingwood,1900,12/05/1900,2,R2,0.20831799,0.134690824,0.343008814,0.189941831,0.051823219,0.24176505
Melbourne,1900,12/05/1900,2,R2,-0.027206502,-0.081527551,-0.108734053,-0.051764775,0.062425554,0.010660779
Essendon,1900,12/05/1900,2,R2,0.388596306,0.214835077,0.603431382,0.2446432,0.23939335,0.48403655
Sydney,1900,12/05/1900,2,R2,-0.088838977,-0.026382907,-0.115221884,-0.039729919,0.004261476,-0.035468443
St Kilda,1900,12/05/1900,2,R2,-0.175699143,-1.064246221,-1.239945364,-0.206343526,-1.11335528,-1.319698805
Essendon,1900,23/05/1900,3,R4,0.2446432,0.23939335,0.48403655,0.359487826,0.331428108,0.690915934
Collingwood,1900,23/05/1900,3,R4,0.189941831,0.051823219,0.24176505,0.097907073,-0.063021407,0.034885666
St Kilda,1900,24/05/1900,3,R4,-0.206343526,-1.11335528,-1.319698805,-0.258351622,-1.008694216,-1.267045837
Carlton,1900,24/05/1900,3,R4,-0.41448506,0.040322008,-0.374163052,-0.519146124,0.092330104,-0.426816019
Fitzroy,1900,24/05/1900,3,R4,0.135768031,0.175223026,0.310991057,0.241567232,0.226395847,0.467963079
Sydney,1900,24/05/1900,3,R4,-0.039729919,0.004261476,-0.035468443,-0.090902739,-0.101537726,-0.192440465
Geelong,1900,24/05/1900,3,R4,0.414812162,0.267064702,0.681876864,0.547532286,0.332284245,0.879816531
Melbourne,1900,24/05/1900,3,R4,-0.051764775,0.062425554,0.010660779,-0.116984317,-0.07029457,-0.187278888
Carlton,1900,26/05/1900,4,R5,-0.519146124,0.092330104,-0.426816019,-0.518954997,0.178702462,-0.340252536
Essendon,1900,26/05/1900,4,R5,0.359487826,0.331428108,0.690915934,0.273115469,0.331236982,0.604352451
Collingwood,1900,26/05/1900,4,R5,0.097907073,-0.063021407,0.034885666,0.084200665,-0.024983295,0.05921737
St Kilda,1900,26/05/1900,4,R5,-0.258351622,-1.008694216,-1.267045837,-0.296389734,-0.994987808,-1.291377542
Melbourne,1900,26/05/1900,4,R5,-0.116984317,-0.07029457,-0.187278888,-0.11887732,-0.110982251,-0.229859572
Fitzroy,1900,26/05/1900,4,R5,0.241567232,0.226395847,0.467963079,0.282254914,0.22828885,0.510543763
Sydney,1900,26/05/1900,4,R5,-0.090902739,-0.101537726,-0.192440465,-0.069531714,0.017547375,-0.051984339
